filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Millbrook_Music-Crude_Model_of_You.mp3,0.34082457711093084,2056.980203580059,2252.61690392337,4260.175544984879,0.0991739721342166,-37.29170712767577,108.54839338038316,-14.007256350496547,23.463572185949385,2.252756428731273,8.933911011551382,-1.8200302986442616,0.5995729771848959,-4.3993721834836155,2.6210639351644613,-6.685107751408735,0.46735808346387325,-10.544172944740746,1.5951379023690873,-6.960315682415271,-0.08283784583153996,-5.933049701795061,-0.6204044970379426,-10.576171346484928,1.8705629009562759,alternative
Purple_Wage-Daydream.mp3,0.444878134188456,2487.530571649816,2598.565356928711,5269.755308089718,0.11329812608006913,-20.756135424385274,90.87539415557757,-2.9660381254690615,28.852330780572668,16.754244784522754,4.494469260870586,-3.7828351993462697,7.584065994241696,-5.188712014510938,4.03578930555016,-1.9393135880635937,0.35300307045012863,-2.707932724025991,0.5035674680420434,-5.338817536607581,0.5094339972464528,-7.128761724739762,1.6210353662161034,-3.4710455723687104,0.4978718532521787,alternative
rm__101-straight_line.mp3,0.4102179226082003,1614.6795977759368,2025.5833930610095,3563.9435798891127,0.0702326198876728,-73.78702481301858,129.3886926986668,-6.698457994967174,35.927769070704386,14.496304207129999,14.638057851059445,-2.8703980563569127,5.16087028784452,-5.074257308700207,3.8357668483716525,0.548449213521519,5.849825518499108,-6.097500524831706,-6.646527321753208,1.284076420852841,6.332723903037853,-8.76339906826344,-4.546166897280125,3.4271738461429377,6.8487016118457475,alternative
steve_hefter-cure_for_sadness.mp3,0.2195053448288028,2460.2415374545717,2071.1178773297006,4542.8608555947585,0.12271272861463134,-243.82551332832477,65.43668149694804,-33.68274603052691,-5.974001334460548,-64.49936515855373,-9.273892490553697,-41.407781800713764,-28.208168758994532,-7.920901640957564,0.2767760645266223,-3.7188377681044105,-10.809161540785182,-33.91874632818302,-10.528271974853993,-11.383868206132293,3.4816843357336387,-1.8311270351692865,1.6747606497579428,0.3121497637531665,1.0755736723412124,alternative
Moto__formerly_Mildseven_-Size_Nine.mp3,0.4564433007172874,2058.5495770859748,2025.021380091497,4172.678301411291,0.09727935087845622,-22.292682950665544,102.37592445349541,-33.766201283923486,63.18212877173602,0.7341808386957446,17.811039399972536,3.615516464777401,4.690202191339012,3.878735785288903,6.917768202725552,-1.7846175238553483,5.542089417789874,-4.430651856067495,-0.9941399241554378,-5.005625108875262,4.836572307188372,-2.510744622391933,2.1612742630135227,-2.7504481873673092,7.456854973305803,alternative
dave_keegan-Seven_Years.mp3,0.2569567251908044,1650.3290319806322,2120.7972355177176,3143.8972719254034,0.06588646673387097,-252.86684889301787,133.69298284249552,16.485323575086422,3.7467996575651825,15.909272634292556,-2.7928314863249915,-13.858406441206045,-3.568981104967445,-6.818401472553066,1.3903914933720918,-11.155534556344401,-7.220563642496156,-18.588144928697528,-6.999634721593924,-10.683361052455652,-3.1215587409203347,-16.853684521829834,2.0136169496035774,-16.474856455440978,0.8308924771708761,alternative
hostmom-it_s_close_up_far_away.mp3,0.3001697285735965,1872.7148737583004,2498.216533664015,4666.453503024193,0.056301978326612906,-78.16842687537314,101.94797869655594,20.434992562034743,25.073832008064006,-3.2129143831050824,16.622966165793944,3.2900664162755047,4.844322409261545,-7.567944687687306,-9.004440781682414,-9.07177942827987,-1.9109932093451338,-10.851899648458541,-0.39124882128610805,-9.19143186445745,7.3572819224546775,-9.629770695479047,1.8133166768604665,-10.386289216095626,-4.179828364990018,alternative
flying_virgins-tahoe_morning_diner.mp3,0.4948850729927925,2634.666101599364,2417.200970812548,5255.465993573589,0.14272325928859447,-4.996196340577857,77.21362634464847,-23.067505361136615,35.31033415573792,6.034435497910304,16.13413714239288,-0.5700487679524311,8.099481763077588,-2.621583006069286,4.0069763299534396,-3.447411623477571,2.5475491906462038,-5.992172816328307,0.35641154990407903,-4.323077794707447,2.3814013861123127,-4.564623796422556,1.1006946735053411,-7.043751252293666,1.729896864567186,alternative
rm__101-half_of_what_you_wanted.mp3,0.4092062094794561,2364.0348791469446,2183.0948609087777,4622.146704889113,0.11883235527073732,-55.8223963468907,85.23033948559551,-34.990902191071285,41.945240500528925,7.538692855371042,15.246026071676567,0.9226691049703655,7.576237724207642,-0.3222649015716032,5.440471665583642,-6.789697976093534,2.3593802785728526,-7.060112831624934,-1.6139714537646228,-2.3663414790163437,2.3493482006051516,-5.350840363311928,2.541977822549397,-1.037316178913909,-1.5595376645810988,alternative
Legendary_Juggernaut-Fallen.mp3,0.4363651800204319,2369.0499855146413,2465.8240807495445,4908.776461693548,0.11885260656682027,3.2870021028377145,94.80321541979497,-16.900638212006033,26.173162007435135,16.61767261336838,4.4863365865828735,3.4456759843422473,3.696649009006721,0.36295830702629006,1.6714760948391783,-4.116176812622629,4.5799839134426845,-3.0549400220330485,0.9305038777748813,-5.584367560528109,-2.7425659379985388,-5.127480135905473,3.7385264544818595,1.0935568576729315,0.6120290792256196,alternative
Manic_Cure-You_Know.mp3,0.4280503328196173,1938.0871514822002,2577.0605614227275,4575.011813256048,0.05782982610887097,-103.64984038540386,110.25831582622311,26.1175582831725,19.719379925776828,9.688700934148509,11.861290420576607,9.344620103022097,9.637210023945883,6.066825629045712,7.857492681557595,1.0969207820025046,2.1102612042585283,-2.1201737044088005,0.2147526715479051,-6.52791848380727,-3.016412907875867,-3.9298205407095645,2.2818897004149723,2.2828504313677054,4.473772688078628,alternative
The_D_A_s-Taxis_And_Trains.mp3,0.383955142930766,2475.38425537658,2692.0250385298727,5581.391365297379,0.10367313508064516,-46.36533958384071,83.86241188171691,7.264887547163403,29.455944261273142,5.407676255851198,2.875039623975994,-4.371941993862893,4.916867787533293,-10.131382760189506,-4.816289985237215,-5.606940951844598,-0.6634981604935641,-11.002799966781518,-1.197551032876304,-3.3341017799197927,-0.5374201884393607,-6.944205915852511,-3.0013347567073154,-7.972997942913128,-5.3720852882707675,alternative
The_Shiva_Furnace-Miza.mp3,0.393230540940983,2921.466915928281,2660.565072980128,6054.3775989163305,0.14130004320276499,1.0675472553923866,64.69367120970118,-8.574565893927403,36.54892700849799,4.201329865219063,0.28934227293360754,-9.147305379919544,6.015238428345701,-1.7599427348031849,8.598585311386413,-0.21740125361853513,5.161244748807636,-4.886168712497335,0.14512001543380434,-3.0749713120069133,0.03593031573223697,-6.8139525332333015,-0.10146065228866047,-8.342766802785995,-0.7569467220823671,alternative
Fake_Gimms-The_Cell_Phone_Song.mp3,0.46117845160037485,3155.3376656493797,2707.6001328721454,6371.570611769153,0.15826612903225806,63.33977798168008,48.989340549111226,-22.15384214985588,29.307911967993455,16.096260601537004,14.890616693810413,6.014187794871316,11.76974151567382,-2.1857870086396,-3.436984003592821,-3.3157651074758534,5.431697228406015,-3.2421707972598783,1.87390685083378,0.9749378452989108,8.00773321158233,-1.8012020173060452,5.3055382202728145,-0.38439306934864353,3.0616422119604527,alternative
LEDASWAN-Over_Again.mp3,0.2675127094818211,3226.362529800421,2969.0662532920815,6635.674851940525,0.1629205519153226,-83.79297369901303,61.5774248143903,14.052864898278997,11.375726037203961,4.591524344242524,0.3959463723381663,0.6950559717669752,-1.8730426121376769,5.880267813154671,-4.584180020579227,-14.137085231897553,-8.76077292461754,-13.434965774396202,-8.824055561539115,-19.331092774611005,2.3444754565509656,-0.9252565988045677,5.2330254730070855,2.0756371258276305,0.17236371402595155,alternative
Matthew_Walker-What_.mp3,0.41793899683948765,2777.5734907538545,2730.0021891175447,5867.6738123739915,0.11783779161866359,-42.11138736880493,61.080611263232505,11.673495150194315,31.278043410335506,9.577468477057947,13.889782312894493,8.897557053674635,6.390284613102393,-2.8829835422885535,11.089509405543362,-0.43146597073815346,5.296474739350387,-1.3462124208081674,5.048191899269346,-1.4434330107068734,1.040743766537036,-6.509184751088067,2.5417663433991184,-6.402061083955545,-4.393831451792976,alternative
SMOKESCREEN-California__2004_.mp3,0.38244650504144617,2333.2965211253813,2362.7205888851645,4806.5185546875,0.10801028765841014,25.669055473686253,88.25898048141241,-12.138088053394661,47.52644207924525,4.241914329710144,5.079379697868874,-4.758145070299463,6.2614517910902965,-1.1322614677309355,0.8571206200947376,-7.734878964641787,4.62479877621926,-4.82892764319707,-2.2253362128324397,-7.146817094612833,1.9504602120435752,-6.771084862732521,-1.861619185814985,-8.870119745980482,-4.962790910748124,alternative
nothot-I_Feel_Better_Already.mp3,0.3369996598328209,2002.5246601999788,2158.058279500077,4135.565776209677,0.09218277469758064,-166.4862080021509,109.92132859711079,-3.076152631649194,31.86624140414768,-1.322367042196899,3.685356444498053,-5.274246727423892,-1.2959346013996529,-13.750003498063036,3.094506823330921,-6.632608180499964,-0.3597729555646109,-7.982769504852946,-1.7908047779262493,-4.596935266872332,1.391319641358022,-8.071465015488197,-0.4142097122388387,-5.642191287324676,-0.028026692851632715,alternative
___In_the_Dirty_City-Longtooth.mp3,0.396679652798129,2268.6881112805986,2122.0051127641113,4531.97021484375,0.11429944016417051,-11.62419576007572,96.46797644693167,-37.76426834994984,40.100478284553105,-4.031984954373833,15.40988642758932,4.539739237079021,0.9195724739589742,5.175507137685335,1.1518713764176696,-4.778145234127265,4.858500445322215,-9.113214561792345,-1.4809291019362671,-9.669550735185824,-4.9072584260403325,-10.458810582441025,-0.29156151000484687,-7.603311257094891,-8.44926892903665,alternative
kite-as_worlds_collide.mp3,0.39436632223273943,1738.2999774265904,2155.8077024102017,3573.3209425403224,0.05236085109447004,-97.81894609938283,108.83359138527597,-16.843451463063875,26.008559725898145,5.683060754478256,-0.5206602203128602,10.70070956718865,12.250842728248651,-2.1112731271610876,5.131925005791537,4.531953239552624,3.7014705313387837,-7.824229032609478,-1.2995748846803745,-8.113771211635928,-3.587295458188467,-10.02907963132254,-0.3782441822675796,-8.365313721365245,-6.007804091731522,alternative
SMOKESCREEN-Don_t_Say.mp3,0.30902537978572425,2073.7240820226543,2587.946995466316,4973.202416204637,0.06999522969470046,-39.35762419126126,87.3732817387936,25.109066090405857,48.032433082428426,12.938531651775428,19.441546808437526,6.39366213312283,10.326113897016434,-10.869820967667081,-5.549716655343511,-1.6321332593924132,4.6810971520462425,-6.917563440015099,-1.0834453168391212,-6.72164376408562,-3.1421196389600645,-3.119548743847492,7.046004740570948,1.5693062261053243,-2.4138278458317584,alternative
dallas_orbiter-Bed_of_Stars.mp3,0.4063036109227533,1948.9254011042171,2339.1053667611386,4311.1308436239915,0.07775372623847926,-76.32334819505844,115.35550359227439,-2.8624318052134963,12.773583881462304,-5.345548758061597,9.109720845998377,1.3129972702683987,12.757438587917818,5.249208422462858,7.7675867819279585,2.5270663858298366,4.558324215874282,-0.05894638056970313,5.818759490549142,1.1205402829292148,6.656145965943599,-5.889340810126033,4.5689379295321135,-7.150414892844117,4.132239900134223,alternative
Poetica-Behind_the_door.mp3,0.26915101453584217,1668.630677172692,1983.6262877562044,3425.6646925403224,0.09480306739631336,-195.97432900931074,103.54789741258026,-0.9613342116422589,50.19047171917937,7.13437230006906,1.5614089312872859,2.842233389625312,-0.1326283507623915,-10.686214932292362,4.041167902790613,-8.273148665230869,2.576971969156533,1.6690753719590274,-3.885575367862123,-9.263981450124941,-1.134488666942938,-6.452424134595146,0.8423781156677053,-2.7749031280500476,-5.990229206345031,alternative
Panel-435.mp3,0.39812364002403816,2611.1356741581026,2582.0580976954107,5505.901115171371,0.11817531322004608,-25.161757744787675,78.02049188039683,2.868489368768322,36.312475518343625,1.1139084013857776,14.742831279058635,-7.163755477054892,5.7578987313221415,-4.6316227724286385,1.4644658704527536,-0.5947420821710928,-0.6335879314483772,-4.687926135695196,-0.7633470459983998,-5.39562044045777,-1.1582782801898746,-9.22816974944801,2.0902461331390905,-9.623936028332585,-2.787484539435262,alternative
Frank_and_Oliver_Trio-One_Day.mp3,0.35449517041068823,1259.9348505664493,1855.0881485145076,2503.4333259828627,0.04666798675115207,-90.04348896754557,146.25066718094357,19.098915849629652,33.90408920757075,-0.16884057226736565,15.67276566647889,-4.886362142274629,4.2751155189646095,-2.698591320902324,7.199996707929483,-4.7328119614622945,1.821663318520822,-9.199279634655921,-0.509277060806089,-5.787750275560063,3.0232427192402587,-6.307844963461777,1.7065815872714578,-8.803041465425723,4.271062692094296,alternative
Stara_Zagora-luster.mp3,0.3116432040082236,2340.0103442155564,2537.745446700925,5248.916724420363,0.07363821284562212,-86.11906110543366,82.10048757353829,-9.278211167837885,18.67181460063113,9.793689438477406,4.108880922524592,-8.106961565920697,6.451850780974485,-8.882136357139924,12.204465396197696,-1.6353436808876574,-2.292834507038264,-12.341735870854269,-6.247081847021899,-13.808281670689992,-9.181358737750427,-7.140656189698532,2.6533693891370627,3.366806287145289,10.193027278653691,alternative
The_Golden_Sounds-whistles_and_windchimes.mp3,0.34814497339394557,1620.103913071841,2395.2607742821706,3678.4813665574598,0.0499531970046083,-148.49216977972716,119.60452537265407,28.758110175588843,15.404235876244467,11.016075499424533,11.452707945506848,-3.099849753098571,1.9757551416961983,-11.950680919545137,-7.555760534100306,-16.064995575124286,1.2894993662823335,-7.249129997878888,-1.782211812624754,-5.221683720794388,1.5087461895123762,-4.917819849072121,-3.8715995173820135,-8.087320656066987,-4.70462231346161,alternative
number_99-common_DEMO.mp3,0.415124478700841,2500.2058248720314,2483.64731290337,5291.561397429436,0.13052635368663595,-24.315199829972915,84.47832178897983,-12.027549833127955,28.50913234394008,1.9267950692986555,16.390464673728385,-3.337944914958157,3.9018482067101323,-4.21774281908917,4.324439912397654,-2.757181934888757,1.5888648092971192,0.4886437119500981,8.364512881499321,-6.770721511862784,-4.4655010395413015,-7.189592522222765,3.0327085472214987,-2.35445054357002,1.1196116306388655,alternative
Perfectly_Good_Airplanes-Kids_or_Animals.mp3,0.4215828536893798,1965.9147279815033,2335.542174304953,4313.810090095766,0.07874266453052996,-134.06108948297452,106.65778494239494,4.252092714172404,29.19959559590762,14.65922652337985,15.093420683324641,2.9254536406908023,6.196576172561439,0.9401556862692105,1.1773658388178434,-6.187547715415872,1.4665779897500504,-8.12420935336868,-1.1567647497414537,-5.300115079077986,-0.5536044942306836,-6.8795114691134245,1.054154668214083,-6.99052809592681,-5.703892131157993,alternative
Happy_Medium-Misty_blue.mp3,0.4045209385823863,1763.8733321015636,2084.555101512301,3736.531706779234,0.07697517641129033,-67.32106176598946,115.88882825625532,-14.506422412643811,32.754635008952185,2.2584347800904667,13.10897211056293,-1.28086287829005,11.831183093591648,5.623739198414646,2.0006622903346023,4.722692261630497,0.3628750480236608,-0.9731473557929448,-2.8643677924041024,-5.237691676639525,-1.9051123691364837,-5.6126504161462005,-0.3414366124642076,-2.7790289951087996,0.38638338985773285,alternative
Matt_Monsoor-Ride.mp3,0.3540825417255201,1930.7897123803757,2415.1886340555006,4241.073509954637,0.07539557531682027,-144.1692847808046,108.8415265357943,13.496864601776688,19.471863338464015,-2.826347034629069,13.856651439094652,11.756560176569378,13.80733259554298,-0.7509566219283859,-4.749639564127012,-8.533242354898166,7.184599832351629,-0.24379023167447147,11.527007409843696,-3.7593901747591247,-4.382731780076499,-5.278804058543774,-0.6952290298482136,-10.674893523208038,-4.585840817079678,alternative
Cabrini-Winter_2000.mp3,0.39287264774587977,1802.7609437940885,2106.4176660656212,3820.9279706401207,0.06951707409274194,-152.58417774332358,112.28331599212653,-12.179179414344222,42.08299697803038,9.79584594106179,7.934934581480672,0.6064749016480903,5.427840537243636,1.7900477261515368,-0.5985560826501376,-3.683568114465545,-2.217164228176277,-5.471522683236891,-0.5022126811901843,-1.6296544019248211,5.1518728440294455,-3.623703506837984,-5.3281670448391045,-14.301788735004159,-6.854948619292687,alternative
dig_for_fire-that_s_all.mp3,0.44314227049615806,2604.1467312422774,2951.6043054999054,6415.381253150202,0.09581225698444701,-6.3302208748972095,84.68457017095845,18.810432515068452,25.049046565166492,11.871669845224162,2.6456554922147815,2.749572842443273,8.275636364809005,-0.44765515615438084,3.3832808501258405,-0.039864454186831405,12.86342537274897,-1.55879155587349,1.4127620900632736,-2.6475660099502267,4.468860410409482,-1.5796012601658882,0.7976862570086103,-7.2486830040506325,0.2149845057692005,alternative
The_Rantings_of_EVA-Infrared.mp3,0.4249232306088765,2967.7307243809823,2767.6647996269426,6347.2093151461695,0.15288490963421658,27.865530106035067,63.90815992745685,-4.146432597719029,32.58601508489992,13.858185254430817,9.501737346969747,-9.057113057174117,2.9740648098569937,-0.6291561800580989,6.543909851802609,-4.161535310195399,9.77128907647038,-3.8389272584264464,-5.972465480425625,-8.828353758735611,2.8052631283065357,-6.692145688895187,-5.317580470559228,-5.8003302290794245,-0.03736005150687354,alternative
Circle_the_Square-CPU.mp3,0.42701259975087785,2354.75510456128,2101.384247631252,4444.1752772177415,0.14275588637672812,-3.712446668962411,89.58929397813444,-31.016292295966494,62.55704254154879,-4.744588175123329,4.837106268578508,10.146051008719562,16.074416485055718,5.654606589304084,10.53036438136784,-2.6284835127337636,2.719052982263789,-6.2095205599714305,1.7451953998239653,-1.5842576671385777,0.5042385690520205,0.01234487599320567,3.8993493841077287,-0.7684490498718769,-0.7495741813273734,alternative
The_Golden_Sounds-Jaded_Robots.mp3,0.3673148004820387,1231.8321213992913,1481.5919728652088,2415.7872353830644,0.062343614991359445,-258.65015876821576,157.51720348249947,-37.68078810223725,21.325842411917016,16.31636037001488,13.771279122785264,-4.114091226563555,-2.6550265006937885,0.5568786172785608,-7.21552511609959,-18.589152539459903,-3.4133158963752526,0.5543802008454685,-12.21558461433211,-15.563339259257157,-2.476373163062614,-11.279458326223983,-4.847916583717603,-8.473761387381865,-6.047809562980383,alternative
T_minus_Band-2084.mp3,0.33468017393341354,1879.8747591425213,2217.538847402466,3979.152359501008,0.07287541402649769,-19.733499674479475,109.75937782274897,-9.568306017186888,31.50099618132879,6.414782423368099,12.725487827846438,-1.1184380156722764,3.990648635362196,-4.015367840553444,0.41269229063402135,-1.6612107195292185,-0.5785797327733877,-9.088112078446075,-2.1364392311261695,-5.6696489517258035,-1.7826220312214025,-7.791163882823898,-3.5400245923560782,-8.367432119264322,-1.9409667713069643,alternative
Sugarplum_Fairies-the_state_we_re_in.mp3,0.3456757439943188,2056.5614160613263,2530.5527914986556,4816.838615171371,0.07826563400057604,-66.2614987045628,110.41791913200632,16.8844607731976,18.596730825608596,6.65043035114736,9.677917797223936,-3.4622705798012565,2.3807614925228178,-5.378002700922584,8.081410122964456,-7.390777139245562,-4.602571342034381,-7.524282766160402,-3.030107764030949,-3.4030404701970913,-1.4704371810667685,-6.50424951357263,-1.1422621492572151,-6.916173724488048,-3.02604794980059,alternative
The_Mercury_Stars-Just_Below_The_Surface_Lies_Something_Thicker_Than.mp3,0.5708088634720427,1019.9914718107029,1622.183420798835,2153.4195438508063,0.03413355954781106,-201.70374830272533,146.73246659652833,-1.824173867441918,31.835807661499256,15.618674065783846,25.076057202560623,5.63999945134066,10.969825251213273,5.579552570346952,10.96142041728735,10.33357517586782,-2.093564595901353,-5.9106386417467425,6.235407154223389,7.1761069747900565,3.0789818800386994,-1.2701186510083604,-1.7722688561520898,-1.0206333089998143,4.511868894731368,alternative
Kunek-Bright_Eyes__The_Swell.mp3,0.40279422014069083,2316.614002876289,2578.8654575656938,5277.2968907510085,0.10505247335829493,-26.868529511237057,89.60534693132213,3.605345023129393,35.22248623013723,14.82631373415736,12.359252167423959,-11.68734040297972,-0.7503604590024263,-6.5437227728249745,7.204335115985753,-1.0816981655729538,-2.15566110371216,-5.907033500736962,-4.218789165159676,-9.369924022575386,-0.9484078530789604,-4.802961419691811,8.365741029960821,-6.613065068093986,-0.33387923628968924,alternative
hayes-Asinimaha.mp3,0.3682130305353444,2554.484503314645,2573.1765487907473,5487.096774193548,0.11727638068836406,10.045194590104641,80.09824545544099,-17.524574474155727,20.33030279692557,9.845193678461989,13.98400156270579,2.3232275084895084,12.379286448522567,3.4162112092703403,10.38428120334224,3.042358726245199,3.0931664784229103,-1.5182254531588693,1.9797243334389094,-0.2940280410532313,3.297654379800936,-4.2819436125192905,4.510630264218381,-4.907055782462393,2.0085771835450794,alternative
Chance_-Say_What_You_Will.mp3,0.3747008080169325,2504.559331505514,2508.468216093829,5076.775138608871,0.11359627016129033,42.32326649683242,80.34135154082367,-19.18934962127144,27.235211966549105,10.575547920552696,1.2936483911216698,0.8052318507648716,13.212258455500267,3.6667965222375662,8.730102128252765,-4.183534894676419,-0.7742492768280137,-9.129558638135874,-5.305931585598211,-7.8273831010304615,0.7860762865523413,-7.633604469505845,-3.619890003516659,-9.485142255353276,-3.5821875843144615,alternative
stars_of_stage_and_screen-silver_memories.mp3,0.3617394038729074,1911.265210282346,2336.455624641759,4109.666393649193,0.07205523653513825,-36.214765705563394,115.34006109486272,0.8936573948249646,23.030358538172564,9.328397923656407,3.115650238192633,-5.341996855487361,4.919564375108115,-1.8374890656680998,2.305809961515145,-4.853215342579999,2.15395044289562,0.2887609176032192,9.800991931321816,-1.2234669110791327,1.9012067772713042,-4.90620422055725,0.3380875089899429,-6.321181080814749,3.764086832351483,alternative
Falling_Wallendas-Porcupine.mp3,0.32477661037490335,1575.0752207862947,2083.3170860961377,3166.0506709929437,0.060921523977534565,-220.87998138882563,124.86581607085917,35.84238779418617,35.496743620139334,11.070644490830489,7.064843697019952,-3.734014769010662,1.2827948660673831,-6.169708491351579,3.337611909230166,-4.707739008490948,0.2637240345697716,-6.45165255708828,-2.3964601291375396,-0.28017155064706156,-1.756457977908316,-8.300454847749329,-0.277507246112534,-6.503932430292094,-6.786330648294224,alternative
Halogen_canada__now__dead_leaves_-Somethings.mp3,0.2829496917772552,1195.7563397545925,1921.3401016565829,2428.6128874747983,0.0349526119671659,-164.04185968105094,133.36184592840914,23.26454310183926,38.49033471052504,20.65776684005146,23.088450164575914,1.0788588882443817,-0.4179091582861296,-6.664739759189638,-2.0426091443604117,-8.579670788359527,1.1791379608886896,-6.911308063166781,-1.7855583162518198,-1.1608474422794075,-0.34373203864753515,-3.422288413960928,3.875253159541036,-5.91694110334454,-0.266791643363511,alternative
