filename,rmse,chroma_stft,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,chroma_cqt1,chroma_cqt2,chroma_cqt3,chroma_cqt4,chroma_cqt5,chroma_cqt6,chroma_cqt7,chroma_cqt8,chroma_cqt9,chroma_cqt10,chroma_cqt11,chroma_cqt12,chroma_cens1,chroma_cens2,chroma_cens3,chroma_cens4,chroma_cens5,chroma_cens6,chroma_cens7,chroma_cens8,chroma_cens9,chroma_cens10,chroma_cens11,chroma_cens12,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,flatness,tempo,spec_cent,spec_bw,zcr,mfcc_delta1,mfcc_delta2,mfcc_delta3,mfcc_delta4,mfcc_delta5,mfcc_delta6,mfcc_delta7,mfcc_delta8,mfcc_delta9,mfcc_delta10,mfcc_delta11,mfcc_delta12,mfcc_delta13,mfcc_delta14,mfcc_delta15,mfcc_delta16,mfcc_delta17,mfcc_delta18,mfcc_delta19,mfcc_delta20,mfcc_delta21,mfcc_delta22,mfcc_delta23,mfcc_delta24,mfcc_delta25,mfcc_delta26,mfcc_delta27,mfcc_delta28,mfcc_delta29,mfcc_delta210,mfcc_delta211,mfcc_delta212,mfcc_delta213,mfcc_delta214,mfcc_delta215,mfcc_delta216,mfcc_delta217,mfcc_delta218,mfcc_delta219,mfcc_delta220,genre
blues.00050.au,0.18237986,0.400859729681955,4175.8747490567,-82.9790228690474,107.052112687908,-25.3204532612931,57.1249946656505,0.085438584581033,34.6968038212258,-11.0420215226917,20.5326976212696,-11.2131775735349,14.8341261264787,-10.229334342439,12.5395820340839,-9.76230404479471,2.56225349147499,-6.30085327450739,2.99678479817549,-8.71845552822011,-0.326581302089747,-2.98034730535847,0.712600611550122,0.697756242902215,0.619570811332651,0.646154626923069,0.7092005923953,0.729557315649388,0.656314374569279,0.619067125166152,0.530440850944829,0.493921423350771,0.500629236582545,0.570858205073771,0.678549115778726,0.325664093686015,0.280073937009178,0.291112778511258,0.332048404921071,0.330381775937001,0.302752980570457,0.274172126603196,0.223236995766249,0.189077792587671,0.196703788799319,0.247157212656352,0.307777006645861,19.9862111823158,15.9053183323436,17.2549237513561,17.9734427652505,18.3997414596429,17.1100571155607,41.3501287011505,0.004336063284427,135.999177631579,1945.84842524633,2082.24662588838,0.085805981520898,0.007868496580699,0.058418676105954,0.002286787675962,-0.030691239402318,-0.009688468169613,0.011944946256396,-0.012541191872627,0.024531328709235,0.024278072916336,0.000894179082937,-0.004211457167308,7.70471285848977E-05,0.013274441672476,0.016785238124079,0.009431850730494,0.002206966891352,0.002920642186817,-0.007854641504665,0.004710085327742,-0.023603654921345,0.006343104227699,0.00736414746216,-0.009314119126382,-0.004200326062127,0.002796161782416,-0.012342917497504,-0.000185395133485,-0.004272808270405,0.005173307167696,-0.009957267133545,0.000881272420378,0.006064703776163,0.007118484428263,-0.003391833535956,-0.001878978396096,-0.000639814031741,-0.001034319760903,0.001532658364583,0.000270355781472,0.002961379553115,blues
blues.00065.au,0.10035958,0.292729902354367,5614.44938352603,-118.333510691209,74.8538519039995,-19.8583689127561,46.9415848978311,-32.5496992257085,23.8271675380666,-26.3618357124072,17.6852634773004,-13.811254638579,11.941498373998,-17.8765163224393,7.54485967518773,-22.8889364281127,4.7597240171608,-12.791630356177,5.60885518555617,-14.7251099077812,6.68445242067584,-9.15945643898811,-2.24377556060837,0.69708093995314,0.514961362030525,0.414376523469974,0.458530563113986,0.464827880891527,0.433981982963091,0.507111927814987,0.595640979552796,0.462813378909793,0.390230118688233,0.423860877995504,0.544833053618945,0.387212352458471,0.289828605402838,0.211834858763118,0.236443462558378,0.239907985267126,0.216296083360047,0.2847557063782,0.335846305267499,0.247232412481523,0.176123162766103,0.203603970961541,0.318969666543003,20.2554657364181,16.4152015655765,20.7890025612482,20.5454437512849,20.0373430007547,19.5164772503253,41.8926093286446,0.010031368583441,107.666015625,2816.67693817327,2372.16464271323,0.146318465194466,-0.00544420825663,0.036477702815539,-0.008134482229611,-0.001039787797513,-0.001290294142499,-0.013660371741359,0.016285252129768,-0.002178938166823,-0.016369770162451,-0.011269542208416,-0.007627020053641,-0.025123929871745,-0.015891619269066,-0.003497928623233,0.01547524511126,0.015521206905955,0.017568618122839,0.005869714039407,0.002087832414988,0.021901834674561,0.023975482126447,0.000858219886393,-0.001176357253211,-0.003028901851222,0.008016502070076,-0.010138285650963,-0.002354170715792,0.000288069777281,0.005180010405951,-0.003819814889855,0.003088556155009,-0.00537018561788,0.003523576251583,0.000345880187309,0.000315647787737,-0.004088304171202,-0.000221797358385,-0.001031083958728,0.000625891730102,-0.004313331998467,blues
blues.00064.au,0.11741277,0.332479590883546,5148.10220346362,-85.1502501436967,88.8067218325361,-16.3226110904639,59.2245160590958,-35.9902419392945,14.3857299281847,-22.3086123022064,9.6473230073137,-14.8203385702485,11.1779965939193,-14.8044568852451,8.47845258913481,-19.5902255043856,6.41321032367693,-13.7796672625049,6.11203656550968,-13.1546438023018,3.93345589730799,-7.61545354749742,3.75262558133154,0.736127775403638,0.634344361339427,0.623839215080011,0.574607275987302,0.589765055042436,0.704374528943431,0.553216425408925,0.485516465119573,0.492885529379336,0.529670010358147,0.478004402265227,0.578386762410996,0.366023470184494,0.329067873244688,0.294779807744633,0.284664149779347,0.296910484252088,0.356645325832707,0.260354864317523,0.209950422760497,0.214218179530226,0.240940549891428,0.196548520036326,0.282857155393537,22.0254655850389,14.8998294652579,19.2667291981866,18.2515868514807,18.7454993820725,20.262792924629,41.5282485650599,0.010559683665633,78.3025568181818,2553.23241477393,2280.12866857718,0.146851719717492,0.069711439554113,0.015989541755217,-0.00867303782328,0.006922119745666,0.011909083942186,0.011028423557842,0.011768676659085,0.013839198764025,-0.0137852226617,-0.000839037266147,-0.00610236825425,-0.01286854366614,-0.010029946327878,0.008229505918326,0.013743714955406,0.001760305256477,-0.003702681466779,-0.006853495567328,-0.017390939839206,-0.007971174351587,0.008713117249537,0.012020114877219,0.004789737897303,0.002892660893378,-0.004714480437147,0.006562036558481,0.007187109426039,-0.000200229896393,0.002204934259481,0.004803140471967,0.003196966194425,0.000420818317503,0.00265446617406,-0.001217364219541,0.000299702948693,-0.001023757315893,0.007388454340038,-0.001268889469106,0.007340454891621,-0.009606615514507,blues
blues.00084.au,0.235238,0.396258316320763,4221.14947528662,-38.9659407655062,112.03984269768,-31.8170351258466,38.2408351673679,-6.32041349112874,23.3315374359766,-18.7784559310038,23.9317955688603,-10.9361076850653,13.2338513171084,-14.3812960959782,13.3270487716069,-10.9216018542361,9.79561461571663,-5.03127693080652,7.20098200991323,-6.75496913708767,2.66361161792598,-4.38042979122567,0.41405470735703,0.623280083069196,0.514162977721037,0.502477738295583,0.58606105018136,0.566440321532033,0.516199253747177,0.5619453928414,0.625990298900091,0.513793199302535,0.494086900120773,0.583119389098015,0.56591222666941,0.31865144892264,0.26176539566685,0.23717719930976,0.289933565159734,0.283323184035498,0.243415787905505,0.293331405919466,0.330951338678903,0.255947926048195,0.232835279196765,0.283262465831038,0.289800990727123,18.9666403424866,13.8074098373102,18.6579704785799,19.8060008052281,20.3811153140441,18.1366459640675,42.787995012114,0.007293089292943,112.34714673913,2061.15073506137,2085.15944756519,0.113396895559211,0.015815464445632,0.007640985959858,-0.007626187759238,-0.0024395090111,-0.015052021678583,-0.006321408463266,-0.010510033588547,-0.004702540867465,-0.014888377488029,-0.009202784525244,-0.003705536880019,0.005597537957974,-0.00395768248844,-0.010030566790603,-0.004875676047278,0.002682801025276,2.17202952664729E-05,-0.003653183559563,-0.004056332138746,-0.005851920536743,-0.032450991485592,-0.007593898390177,0.013573992170774,-0.004091095332365,0.005482021684547,0.008158633924698,0.010237126508992,-0.003083113479722,-4.16268583152943E-05,-0.001117528164479,0.004226948014216,-0.001155177549993,0.002087517421121,0.00309152764266,0.003223079966642,0.003709758748387,0.007108142027663,0.001730753189386,0.002680506433533,0.000448274651245,blues
blues.00008.au,0.1424381,0.409037127504873,3781.3188015492,-121.361023549735,122.513115843988,-14.7421296860122,46.1434443536614,-8.16533368487465,20.1765262288425,-19.1724784245114,23.0556167425378,-11.8305025246045,21.1770088252614,-6.72119045545815,7.01094493016726,-12.7418330153247,5.06600486820184,-5.17547793301708,-1.44402459647665,-7.03707015902724,2.69745118426121,3.40980857873563,-2.69835283318023,0.51471286718358,0.406192646478739,0.444225573947557,0.582603683476959,0.668951287681031,0.504895438930054,0.393184262703316,0.407780117892732,0.432477161139384,0.467800805118525,0.544087947037807,0.662802031748045,0.289764210861714,0.188562499718083,0.208035351601549,0.345505424441806,0.373297162935183,0.293359661979426,0.17660984313592,0.188073029984166,0.210550092433147,0.246017343855754,0.309094303044898,0.384886829177802,29.4957915283808,15.1331994604917,17.0343440953173,17.0391057702279,19.6970747051919,17.6362611919413,40.6127574819669,0.002593243727461,83.3543346774194,1719.21316266369,2031.64388358174,0.064027579576238,-0.098007343467487,0.026582519619797,0.003544736571507,0.008169362373244,-0.004648906773187,-0.011324643971818,3.51616654415295E-05,-0.009335542148285,-0.009861948894841,-0.024756837055837,0.005777213218188,-0.013500116189918,0.018522223105764,-0.010309374055887,-0.004631806412626,-0.012161430724155,-0.005347736130159,0.004066320637132,0.013034260120753,-0.014975092791377,-0.012605021865526,0.019806341208156,-0.006474332052113,-0.004080691604192,0.010150293027113,-0.000859379637641,-0.004364994530695,-0.00565356176146,-0.002231653407395,-0.00661230344454,-0.004791592299161,-0.01079002171401,-0.006193825110387,-0.006096458470357,-0.003224881260538,-0.008512839111847,-0.000822202868362,-0.003391707088876,-0.000289332612176,0.000889840094059,blues
blues.00051.au,0.19672292,0.393755548247716,3942.83449155258,-55.5792433761532,114.935847931112,-37.0528308514848,64.8965133546108,-7.13935296132847,15.238384909487,-16.2226154060212,18.6308090374333,-9.74589198175341,21.4600419981141,-5.64141551318281,12.7823167713556,-16.5286809194077,3.79378770254216,-7.89087010572052,8.47760915807437,-4.06520951722158,3.20744081263349,-5.17825048823327,-1.27952367565265,0.529303063718913,0.511924266081334,0.529062826165383,0.684230834668897,0.790462943791852,0.646227957034207,0.591418877629504,0.65477000348296,0.648018719863294,0.570492498756096,0.53773698636971,0.524285384367196,0.23790823596722,0.218155338240855,0.234515898184514,0.340339465411642,0.395457498839407,0.31787757886419,0.272293342167044,0.30141042681089,0.301859946895237,0.252919902550467,0.234917653633274,0.228013886926767,22.3167205082356,14.4677196798024,17.7324556479319,18.0438252133027,17.7712603311734,19.2580629290448,41.3179288165044,0.004596893209964,99.3840144230769,1977.17237723504,1927.80369238392,0.106627095225426,0.094434975178087,-0.033892541188454,0.00924802108952,0.003497408875364,-0.020258821344765,0.030241080326108,-0.027514002470562,0.023601977650416,-0.006350490143091,0.005112344883272,-0.00231648625874,0.012501256445385,0.001854573546015,0.010990695165693,-0.01625753976052,0.001576544274072,-0.004485289706836,0.00160267234232,-0.009562948481987,-0.001804957952086,-0.021124524921985,0.006225399695024,0.029110630899831,-0.02186259176139,0.012848260538808,-0.012931406776198,-0.000600851555669,-0.002015303256736,0.001974152372804,-0.003284999750184,0.007017667389171,-0.004733284699474,-0.001933508729926,-3.19617449564596E-05,-0.002556677171451,-0.001914727211374,0.003031811535167,0.006601086580142,0.002176029885599,-0.004320430027964,blues
blues.00082.au,0.2513502,0.33889608580455,4627.99701513521,-29.362092860473,108.667950119393,-25.5731648539497,38.4294698903716,-18.3250908369144,21.7810956766172,-25.1616574300488,22.3870483919213,-17.6041266649121,14.660119230667,-12.0785060383956,5.45650398663032,-7.68771260588629,7.41059966428728,-11.3191769137412,7.22928838228896,-9.46655212313845,1.93005884755408,-6.32847555423379,-1.30481237301932,0.498071212731575,0.575099852174042,0.612361548245551,0.553520090859189,0.567740276129497,0.478180279663125,0.466675695354542,0.51365544239342,0.571847963898378,0.678654960827453,0.55612071975767,0.470211170322489,0.235275440208862,0.291592510851247,0.316329272128528,0.285092071509654,0.279727325846764,0.231580605493183,0.216893581146383,0.242743601362844,0.305174602625553,0.355476305244067,0.287627322843843,0.217742505238458,20.8622073346618,15.446110352778,19.4910675507583,20.1163940946474,20.5388500665476,18.3357305432576,43.0916936845969,0.006476609036326,123.046875,2141.46165564435,2168.01556004121,0.105151291602167,-0.069212869187119,0.006762141557332,-0.018808450666116,-0.031924092843301,-0.030232209057768,-0.012372964728149,-0.00274180564167,-0.00553018853758,-0.002051938218651,0.008144134099809,0.003279284850071,-0.00055410570925,-0.012369745612684,-0.001485179026238,-0.004117153148262,-0.002770942129254,0.000131313400241,0.00177749551364,0.00309114765742,0.008310283357886,0.020752149443651,-0.011618155367136,-0.000666897167729,-0.009483406342055,0.006148300352587,-0.003893567550008,0.005550357556309,0.001743656150854,0.002768549549075,-0.005649521570307,2.94154309219508E-05,-0.000469052306144,0.009277739624508,-0.003749096443807,-0.006864107322483,-0.001658393280288,0.011322756752474,0.00644192581614,0.007372599835607,0.006119537144299,blues
country.00085.au,0.13548025,0.337934887489418,3291.43843045545,-146.017969754732,124.643468648456,-17.9171604615284,49.2283985066501,-0.175183322585718,22.7912761018267,-7.17421008351048,16.7416827065128,-9.728214482116,15.4400646452004,-7.62041121414475,10.9173209660358,-3.446046491441,5.42088423936173,-4.93800803139717,5.11678967737379,-8.05208511092587,2.63856159726075,-1.84804295160225,-3.41451769295685,0.210316546560854,0.220779175293597,0.210660885178789,0.364514800685004,0.570270643717631,0.393150256966869,0.233899536199393,0.196528434778475,0.45934887553597,0.708688044097545,0.447142910808856,0.219724619069609,0.089406801974382,0.101262427164269,0.090458622116149,0.235706904611814,0.38616423060331,0.257981709883741,0.101875478376103,0.077067466625696,0.329853186605114,0.443736871168098,0.311184246962091,0.1027498068366,30.0794128563738,19.1445136969969,22.0023039661973,21.3457306398668,22.1311877253448,20.6598301795561,38.4791184400719,0.002086609834805,73.828125,1596.18359335236,1853.27305351713,0.069265265213816,-0.011240915584786,-0.020721187928917,0.029628207931297,0.020134578787061,-0.002698768731814,0.009583859987938,-0.017086705007537,0.018126308363846,0.004899525618104,-0.006381861372551,-0.011984541535163,0.003199396569342,-0.010810121708838,-0.001000338563781,0.006543402922263,-0.016713632837349,0.008301135430869,0.010309918881482,-0.012343951356349,-0.00764238319663,-0.008717757927308,0.009104186937243,-0.000700391982281,-0.006825982230369,0.01418152798695,-0.008795635089995,0.003228355761053,-0.002183190652687,0.001995631546743,-0.007244525014796,-0.002655226536615,0.005013607827983,0.006190696285443,-0.003033264949868,-0.004108482077322,0.001576569290161,0.004821172834983,-0.000465195874821,0.001513178047088,0.006307723969764,country
country.00058.au,0.16384701,0.347993020135079,4163.95815444805,-101.380745779185,120.445940381006,-0.368685760262328,49.0291764549629,-15.8780504109525,19.8581988440585,-13.0659443206715,18.5703899112035,-15.6988076020223,15.2481962531281,-5.90830905393936,6.62742257439624,-10.3545274989166,7.07946099138312,-8.2118477841603,6.19721555797953,-8.38140559407737,2.92224228578601,-6.64062381441486,-1.31728786199858,0.350407210442177,0.311552641456709,0.473341814614235,0.715735178055446,0.527725272426481,0.401443551166814,0.37687237798765,0.443077037356468,0.453112426137454,0.493949636651943,0.629250805445968,0.444612252346238,0.145732256861945,0.115800366794155,0.268004647731959,0.39733260374181,0.30952848537038,0.194062039852413,0.175141588274717,0.228148270100815,0.218068686512685,0.289538455833427,0.3736309213604,0.247179028464584,26.9574858818467,16.8825481421369,20.4696182159175,20.1482410325265,18.725215112953,18.0165924819326,40.6588395639848,0.004476903006434,112.34714673913,1796.17468854723,2148.5566034834,0.073270154073143,0.061248832944413,-0.017489154829399,-0.02745402635282,0.016378211856269,0.02707306337914,0.015059819402104,-0.02936945519676,-0.003600175623855,-0.014195308144473,-0.003705633923407,-0.004468506273639,0.022273842095818,-0.028755737837028,0.002941886050918,0.005020703290611,-0.004120242162082,0.003256870608728,0.002784807396105,-0.011425709409221,-0.01237170767516,0.014416001915342,-0.012627316898713,0.018083786147402,-0.013649897531589,-0.002108741016639,0.001165423667536,0.001223329510377,-0.008231544311439,0.006739490492502,-0.001163503775115,-0.002755751668903,-0.003532651719206,-0.001221741643539,-0.005636337157025,0.00307720139752,0.007703557794511,0.008667547266253,0.003007638503474,-0.002082112092705,1.58219872959938E-05,country
country.00016.au,0.079798445,0.322418486990711,2880.43258241825,-210.142145546002,139.618719742265,-16.9774730171915,58.0047394919712,-9.65464115093685,-1.9644669978136,-18.0018465675975,-8.20691425251907,-11.7766596121552,-7.87792474876569,0.610817136932787,-9.96380762660302,-6.46431834038524,-3.84526813550666,-12.0416445941813,0.319378471234989,-8.04109467531672,-6.78918362844745,-1.84206822377926,-5.93489192520745,0.552717110324034,0.392557865796302,0.285372899238117,0.288657517829879,0.518941276983136,0.724172983741461,0.552727888208517,0.413211695534802,0.351911235864988,0.501343182819546,0.549020185507075,0.495309303567497,0.298611982147701,0.19793184098742,0.09679613976098,0.10130899097104,0.308104173593381,0.416407216294651,0.332895077520069,0.205546175328858,0.17098925127239,0.279517846633001,0.281223236762941,0.293908945275624,25.1731719216403,17.8255456853405,22.0093594363145,19.571203045536,17.160127499605,18.5048912024559,16.9348968583803,0.003880316158757,107.666015625,1425.75297567192,1648.56771003482,0.060173861382547,0.070063333745429,0.029081872637214,-0.047481936187043,-0.025284251562383,-0.018458842633,0.002149933793984,0.011693160786964,-0.006882870143851,0.002789968756482,0.007349495265134,0.02256997040437,0.00408413136834,2.71038170515557E-05,0.005517476372268,-0.01326733174483,0.005008941547811,-9.74523843208953E-05,-0.020284280636222,-0.003505488147246,0.000457680763555,-0.021741831868201,0.009569922512805,0.005214097036062,-0.002971732062556,0.008213559189137,0.003248690047922,0.00430974787335,-0.004819701031356,0.004222339501004,0.002987885581275,0.001547098828012,0.001343220061129,-0.003239679201444,0.003924007643665,0.013740412510955,0.003875287843769,1.01341819517233E-05,0.002158514926,0.001571077408432,0.004682562643251,country
country.00054.au,0.1042956,0.312788954593075,3908.22636748984,-174.987998605287,115.711271583446,5.11060040756694,58.161381459307,-3.32726054792731,29.6630454323337,-10.0270960915648,19.6549616118008,-16.3032582203871,13.7429866183377,-8.81477524545407,7.22668173855033,-8.88965289434291,4.75221126569696,-11.4901285903837,0.911014445089588,-8.15221389669773,1.18689566219176,-7.98129445511283,-5.6503808473855,0.230372265353173,0.239306898395401,0.433366077215335,0.55564777001303,0.437348904450581,0.386256488538683,0.315227038816698,0.36079025909805,0.386648192352543,0.465529518484357,0.603561201309177,0.379885970293883,0.094646712456976,0.094975008428587,0.261902974266732,0.324166686929339,0.289100328757586,0.222573998932593,0.16857971866578,0.200699973620369,0.193119662330969,0.300953986981006,0.360152816131439,0.234330804197336,22.0858962858146,21.3414006200867,22.8080464084206,20.9990389490635,21.813018986187,20.0672089149967,38.9309239625061,0.002284085843712,75.9995404411765,1654.46641025253,2105.48348783727,0.060207874782314,0.008775589858324,0.031995931121717,-0.008684897197584,0.016740117154029,0.023953898031432,-0.027611015752032,-0.006201764427762,0.016512224250121,-0.00028913649917,0.001339602513887,-0.01524810726658,-0.000656434613328,0.005180174150251,-0.010170603410954,-0.003373231400974,0.016237145239708,-0.004209900704037,0.009127538731181,0.009123148478742,0.0016741568401,0.025637410998571,-0.012082435241649,0.007867074322265,0.003873445169615,0.006205219245063,-0.007043981034134,-0.003125941366267,0.004156820922166,-0.007047815056649,0.009016920151988,0.005774431654598,-0.002658573959473,0.005656970646714,0.000682081247162,0.005797543916651,0.003517304414563,-0.002450362566879,0.000379323342821,-0.000437918749337,-0.006490336803616,country
country.00008.au,0.27432245,0.355374698460864,5478.4418726115,-19.6939673505465,76.6803954326517,-4.85045863929009,32.2499219316283,7.66546377829752,17.2263761629447,-1.4676877616604,9.14371233420968,2.71698058701866,9.11565416371991,-2.6950944915401,7.51043554683591,0.338237248449824,4.93206648137857,2.79901235559053,1.89108649876548,2.45687376441962,6.4038323722018,-3.33397824810495,6.32050572652037,0.338832699765881,0.253073693266107,0.227244725717209,0.421836734206959,0.57367940778865,0.394698850923235,0.257911329294463,0.27781319898833,0.379035580528158,0.402771090715157,0.412096694466822,0.450776108765709,0.205020402256563,0.124804270493987,0.094348433225393,0.269445468949895,0.363078159975347,0.260519943293688,0.134188050503286,0.143403644467207,0.223562804103283,0.224318601178153,0.275489651043067,0.279566803174315,23.6896366954538,16.3427787249357,20.9362791548565,21.1002056371133,21.4059166263563,19.4180988762907,20.1083937561161,0.020576652139425,66.2560096153846,2505.93306934587,2573.37414324875,0.104739729464977,-0.067607886899478,0.044992120178588,-0.012450669847564,-0.003906888829027,-0.007011243643182,0.017714963742105,0.009008996722937,-0.008738210803845,0.013891256954591,0.010798984968226,0.003338843712766,9.43971361687561E-05,0.00520517122309,0.02071482007412,0.023557734155925,-0.008525513766568,0.01665914269543,-0.015657412858934,-0.006774161721249,-0.010595979324004,0.003065621832235,0.002772503392773,0.002754735695184,-0.003001491146148,0.000889118867893,0.000674726938598,-0.002565018977228,-0.002532862881781,0.001503217969799,0.001613502557409,0.004737178172742,0.003501554114978,0.001767209082804,0.002931872282082,-0.002103675002582,-0.001960838786959,0.000367862062159,0.005044002284143,0.004922845038887,0.000165332741712,country
country.00045.au,0.14665657,0.345527777663103,5621.49100761295,-61.2306959184904,71.2561096384108,-17.0413086421165,17.1311588166677,5.06662530462096,-4.20490966744893,-1.67084316487036,1.1691947912305,-0.858204589616665,4.97062388686231,-1.6994483217741,4.84204846486349,-0.165820253647153,-2.07858775933035,-0.264748297518651,-5.30702759497727,0.24063718777805,-0.099359242345716,-3.9395024939242,-0.925094603216928,0.433897902926363,0.469443173675693,0.552531216390877,0.668679233468135,0.525307645880571,0.384696502797214,0.387498461153865,0.515785292345061,0.597726016241391,0.511330360910587,0.485323520655425,0.421425732261357,0.20384565742186,0.239087492138376,0.320812885761813,0.376931419036056,0.300635651381368,0.169940162219585,0.175966466559295,0.286713111035016,0.321256649858366,0.294533256990354,0.248896913642169,0.204493718796348,23.2931901107392,16.8950175915289,20.0514126301448,18.3028982701301,18.7073938951981,18.4106759792114,16.3133190584335,0.051879834383726,78.3025568181818,2776.97308307977,2647.55775937259,0.132964426518963,0.114845354555044,-0.03345172942232,-0.026771719031303,-0.045338511041859,-0.012216948197188,0.004009715521453,-0.018710658350465,0.001977213939795,-0.001238844376962,-0.000694158706239,-0.012786176355495,-0.008366189878902,0.007581970954412,-0.017395318387382,-0.021284296269402,-0.017737426909327,-0.015722523546435,-0.01167786816244,-0.014410152210941,-0.01083356048937,-0.070200692517174,0.022545275856442,0.012739726597453,0.025215019688598,0.011449656545333,-0.009998106249561,0.004365972533352,0.003223094166671,-0.007750861035637,-0.010959876848646,-0.001738122035256,0.004294900594578,-0.006647489421238,0.002066461442617,0.007753478212295,-0.003099034134816,0.004749095820709,0.004602790066678,0.001814294639783,-0.003905068484669,country
country.00023.au,0.038872898,0.305421794604144,3052.53154175938,-353.22908661614,110.660471691954,32.8033887047361,24.1921790984514,18.7702204550567,5.92861513940381,-1.76234556832038,3.88733257804012,-2.98395266010671,-1.9006968759504,-2.86802285908596,-0.965016014374845,-6.47988303374263,-4.24325918640018,-3.75099322917775,-6.01260292313506,-7.1864454591799,-2.49052177065819,-4.02893879897418,-3.41752182130653,0.361551560456911,0.268102586172722,0.223862612141774,0.212318352921141,0.432235222233709,0.651698202701907,0.414897477223157,0.203451231984956,0.239840331338652,0.351332923167267,0.353648187846999,0.319000045365197,0.218886776862618,0.163936614254661,0.117945807246396,0.112379944593109,0.318434686497379,0.413599443671266,0.302703805297678,0.092908261984493,0.129739309294004,0.218930230424215,0.208674632595018,0.208610650690917,26.9448916613286,19.9847089366093,22.7878876198935,20.722212765003,19.5794647096443,17.1494497715376,15.5621990635351,0.005863166414201,83.3543346774194,1495.431718046,2331.78393741079,0.035481266931115,0.051134352403185,0.023806545708696,-0.056766508032801,-0.002594873589123,-0.008072079965751,-0.005732602798318,0.007851142210431,-0.011056059742979,-0.001706046626693,-0.005553292932076,-0.006777438597392,-0.014464065687798,-0.005204752684205,0.002157841636764,0.00467983319497,-0.009219921099817,-0.003192926679556,-0.007491022978465,-0.007662053659603,-0.008086800734082,0.014778294958877,0.009161429050741,0.002465861859955,-0.005514011931015,-0.001302300471868,0.002524944527173,0.004610236996389,-0.004616373619061,-0.00285897303253,-0.001021245012234,-0.000242600077236,0.003906019560922,0.004027057315513,0.007530218055859,0.007773745511447,0.003492978424946,0.006531977818366,0.006042521590481,0.001620695636157,0.003822064852839,country
country.00005.au,0.20394222,0.417339863697169,6171.97934555195,-24.6862982906548,62.3880038919218,-7.78110493705937,28.5394416819506,10.94478030992,5.60669298572438,0.022292917742312,13.8305883277353,3.01816409823753,9.8727887129962,0.824498002191226,5.8765652309475,-1.26005958898945,2.99790028040845,0.943236076828764,2.0834620822639,3.04208625834338,3.05368806524395,-0.127306589026629,3.62825041689643,0.576667861142806,0.535774654202728,0.508839107435022,0.45052062755398,0.486363382112712,0.464999285248328,0.5245381039451,0.603076711163441,0.491898127615451,0.415148927508943,0.408463539703667,0.522420876241144,0.306039464772716,0.294070769357222,0.260702183578897,0.235206599335277,0.252703134444292,0.235874470305949,0.281773562078561,0.332809573162497,0.266707286338646,0.19935416351486,0.200214181583255,0.276366621123707,21.518391470634,14.8809833272592,19.0204415477118,19.0722609640692,19.6503324806157,17.6890453613528,17.4939074793448,0.047776401042938,129.19921875,2926.71850016282,2735.99130492536,0.136450799995163,0.022353834569971,-0.022437771350143,0.042539099536939,-0.012280703121236,-0.007215943881541,0.025303715691682,-0.008048408132509,-0.003742455635529,-0.024683225945459,0.002262198429848,-0.014290477259342,-0.008508532192386,-0.008174989907737,0.000352455119814,-0.01062977227175,0.000572522394271,-0.004413422099457,-0.015704317907358,-0.02335917701153,-0.014327950255229,-0.003685201882862,-0.001229980239866,-0.002927529057395,-0.005256982356162,-0.005993508680161,-0.006464527271695,-0.017221383043373,-0.006340845904152,-0.005270167843632,-0.0003749317549,-0.005108506991564,0.003620479456358,-0.00720224566528,0.00150433852811,-0.004178888754804,-0.005893037855412,-0.010554977656246,-0.01124585034406,-0.006157889603481,-0.002883158545226,country
